price,unit_price,bedroom,hall,chicken,washroom,floor,building_size,house_structu	re,building_type,building_structure,fitment,pro_limit,pro_owner,pledge,replacement,heating,transaction_owner,house_use
738000.0,8185,4,1,1,1,0,90.17,0,1,0,0,50,1,0,1,0,0,0
680000.0,9720,2,2,1,1,0,69.96,0,0,0,1,70,0,1,1,0,0,0
1440000.0,11498,3,2,1,1,0,125.24,0,0,0,1,50,1,0,1,0,0,0
1200000.0,10148,3,2,1,1,1,118.25,0,0,0,1,70,0,0,1,0,0,0
980000.0,9246,2,2,1,1,0,106,0,0,0,1,70,1,1,1,0,0,0
730000.0,9125,2,1,1,1,1,80,0,0,4,1,70,0,0,1,0,0,0
700000.0,9486,2,1,1,1,2,73.8,0,2,0,1,70,1,0,1,0,0,0
760000.0,8838,2,1,1,1,1,86,0,2,0,1,70,0,1,1,0,0,0
1250000.0,17147,2,1,1,1,1,72.9,0,0,0,0,70,0,0,1,0,0,0
635000.0,9922,2,1,1,1,0,64,0,0,0,0,70,0,1,1,0,0,0
2300000.0,16221,3,2,1,2,2,141.8,0,0,4,1,70,1,0,1,0,0,0
720000.0,7887,2,2,1,1,2,91.3,0,0,0,0,50,1,0,1,0,0,0
845000.0,12233,2,2,1,1,0,69.08,0,0,0,1,50,1,0,1,0,0,0
1700000.0,14761,3,2,1,2,0,115.17,0,0,0,1,50,0,1,1,0,0,0
490000.0,8430,1,1,1,1,0,58.13,0,0,4,1,70,0,0,1,0,0,0
1320000.0,14129,2,2,1,1,0,93.43,0,0,0,0,70,0,0,1,0,0,0
970000.0,11150,2,2,1,1,2,87,0,0,0,1,70,0,1,1,0,0,0
540000.0,7942,2,1,1,1,2,68,0,0,0,1,70,1,0,1,0,0,0
750000.0,10870,2,1,1,1,0,69,0,0,0,1,70,0,1,1,0,0,0
2350000.0,15860,3,2,1,2,0,148.18,0,0,4,2,70,1,0,1,0,0,0
1050000.0,12233,2,1,1,1,1,85.84,0,0,0,1,50,0,1,1,0,0,0
430000.0,9019,1,1,1,1,2,47.68,0,2,0,0,70,0,0,1,0,0,0
2050000.0,15770,3,2,1,2,2,130,0,0,0,1,70,1,1,1,0,0,0
1900000.0,16102,2,2,1,1,1,118,0,0,0,1,50,1,0,1,0,0,0
1035000.0,7472,3,2,1,1,2,138.52,0,0,3,0,70,1,0,1,0,0,0
1170000.0,12125,3,1,1,1,1,96.5,0,0,0,1,70,1,1,1,0,0,0
1280000.0,9787,3,2,1,2,0,130.79,0,0,0,1,50,0,1,1,0,0,0
1600000.0,13224,3,2,1,2,0,121,0,0,0,1,70,0,0,1,0,0,0
1340000.0,13536,2,2,1,2,1,99,0,0,0,1,50,0,0,1,0,0,0
1770000.0,10728,3,2,1,2,0,165,1,0,0,1,70,1,0,1,0,0,0
945000.0,9000,3,2,1,1,1,105,0,0,0,1,40,0,0,1,0,0,1
690000.0,16429,1,1,1,1,1,42,0,2,4,0,70,0,0,1,0,0,0
750000.0,9037,2,2,1,1,1,83,0,0,3,1,70,1,0,1,0,0,0
670000.0,8073,2,2,1,1,0,83,0,0,0,1,70,0,0,1,0,0,0
1150000.0,12042,3,1,1,2,0,95.5,0,0,0,0,70,1,1,1,0,0,0
500000.0,8131,3,0,1,1,0,61.5,0,0,0,1,70,1,1,1,0,0,0
880000.0,9463,2,2,1,1,0,93,0,0,4,1,70,0,0,1,0,0,0
2400000.0,19673,3,2,1,1,1,122,0,0,0,1,50,1,0,1,0,0,0
1440000.0,14937,3,2,1,1,2,96.41,0,0,4,1,50,1,1,1,0,0,0
1690000.0,16477,2,2,1,1,0,102.57,0,0,0,1,50,1,1,1,0,0,0
950000.0,8901,3,2,1,1,1,106.74,0,0,0,1,70,0,0,1,0,0,0
765000.0,7500,3,2,1,1,1,102,0,0,0,0,70,0,0,1,0,0,0
1530000.0,17318,2,2,1,1,2,88.35,0,0,0,1,70,1,0,1,0,0,0
1550000.0,16703,2,2,1,1,1,92.8,0,0,0,1,50,1,1,1,0,0,0
1200000.0,14052,2,1,1,1,1,85.4,0,2,0,1,70,0,1,1,0,0,0
1600000.0,11595,4,2,1,2,1,138,0,0,0,1,70,0,0,1,0,0,0
650000.0,8749,2,1,1,1,0,74.3,0,0,0,1,50,1,0,1,0,0,0
890000.0,13344,2,1,1,1,2,66.7,0,0,0,1,50,1,1,1,0,0,0
420000.0,7925,1,2,1,1,0,53,0,0,0,1,70,0,0,1,0,0,0
340000.0,9382,1,0,1,1,1,36.24,0,2,0,1,70,1,0,1,0,0,0
2450000.0,21875,3,2,1,2,0,112,0,0,0,1,70,0,0,0,0,0,0
920000.0,10604,2,2,1,1,1,86.76,0,0,0,1,70,1,0,1,0,0,0
1920000.0,16411,3,2,1,1,0,117,0,0,0,1,70,1,1,1,0,0,0
1150000.0,14440,2,2,1,1,1,79.64,0,0,0,1,70,0,1,1,0,0,0
2500000.0,20430,3,2,1,1,2,122.37,0,0,0,1,50,1,0,0,0,0,0
780000.0,9544,2,2,1,1,0,81.73,0,2,4,1,70,1,0,0,0,0,0
720000.0,11252,2,1,1,1,1,63.99,0,0,4,1,50,1,1,1,0,0,0
1790000.0,10322,4,2,1,2,0,173.42,0,0,0,1,70,0,0,0,0,0,0
1380000.0,11897,3,2,1,1,1,116,0,0,0,0,50,1,0,1,0,0,0
1980000.0,13133,3,2,1,2,1,150.77,0,0,0,1,70,0,0,1,0,0,0
3600000.0,23226,3,2,1,2,0,155,0,0,0,0,50,1,0,1,0,0,0
800000.0,8279,3,2,1,1,0,96.64,0,0,0,1,70,1,1,1,0,0,0
1180000.0,10000,3,2,1,1,2,118,0,0,0,1,70,1,0,1,0,0,0
980000.0,8673,3,2,1,2,0,113,0,0,0,1,50,0,1,1,0,0,0
580000.0,8812,2,1,1,1,0,65.82,0,0,1,1,70,0,0,1,0,0,0
1800000.0,16451,3,2,1,2,2,109.42,0,0,0,1,50,0,0,1,0,0,0
2700000.0,19425,3,2,1,2,0,139,0,0,0,1,70,1,0,0,0,0,0
1400000.0,12069,3,2,1,1,0,116,0,0,4,1,70,0,0,1,0,0,0
1120000.0,7789,3,2,1,2,0,143.8,0,0,2,1,70,0,0,1,0,1,0
470000.0,9866,1,1,1,1,1,47.64,0,0,0,0,70,1,1,1,0,0,0
1300000.0,15253,2,2,1,1,2,85.23,0,0,4,1,50,0,1,1,0,0,0
1070000.0,17137,2,2,1,1,0,62.44,0,0,0,1,70,0,1,1,0,0,0
1300000.0,13760,2,1,1,1,2,94.48,0,0,0,1,50,1,1,0,0,0,0
650000.0,7845,2,2,1,1,1,82.86,0,0,4,1,70,1,0,0,0,0,0
750000.0,9957,1,1,1,1,1,75.33,0,2,0,1,70,1,0,0,0,0,0
1180000.0,12976,2,2,1,1,2,90.94,0,0,0,1,70,0,1,0,0,0,0
488000.0,11903,1,1,1,1,0,41,0,0,0,1,50,1,0,1,0,0,0
1130000.0,11315,2,2,1,1,1,99.87,0,0,0,1,70,0,1,1,0,0,0
420000.0,6549,2,1,1,1,1,64.14,0,0,0,0,70,0,1,1,0,0,0
960000.0,12973,2,2,1,1,2,74,0,0,2,1,70,1,1,1,0,0,0
1850000.0,20109,2,2,1,1,1,92,0,0,0,1,50,0,0,1,0,0,0
1600000.0,10257,4,2,1,2,1,156,0,0,0,2,50,0,1,1,0,0,0
850000.0,9562,2,1,1,1,1,88.9,0,1,0,1,70,1,0,1,0,0,0
750000.0,9874,2,1,1,1,1,75.96,0,0,0,1,50,1,0,0,0,0,0
1130000.0,16143,1,1,1,1,0,70,0,1,0,1,70,1,0,1,0,0,0
700000.0,8803,2,2,1,1,2,79.52,0,0,0,1,70,1,1,1,0,0,0
860000.0,12401,2,2,1,1,2,69.35,0,0,0,2,70,1,1,1,0,0,0
500000.0,8845,2,1,1,1,0,56.53,0,0,0,2,50,1,0,1,0,0,0
530000.0,7800,2,1,1,1,0,67.95,0,0,0,2,70,1,1,0,0,0,0
920000.0,12267,2,1,1,1,0,75,0,0,0,0,70,1,0,1,0,0,0
1760000.0,15225,3,2,1,2,1,115.6,0,0,0,0,70,1,0,1,0,0,0
1280000.0,14066,2,2,1,2,2,91,0,0,0,1,50,1,0,1,0,0,0
930000.0,10000,3,2,1,1,0,93,1,0,4,1,70,0,0,1,0,0,0
2150000.0,15524,3,2,1,2,2,138.5,0,0,0,1,70,1,0,1,0,0,0
1330000.0,13993,2,1,1,1,1,95.05,0,2,0,1,50,1,0,1,0,0,0
650000.0,8832,2,1,1,1,0,73.6,0,0,0,1,70,0,0,1,0,0,0
1100000.0,10000,2,2,1,1,0,110,0,0,1,1,50,1,0,1,0,0,0
1930000.0,15440,2,2,1,1,0,125,0,0,0,1,50,1,0,1,0,0,0
680000.0,7573,2,2,1,1,2,89.8,0,0,0,1,70,1,0,1,0,0,0
1050000.0,11002,2,2,1,1,2,95.44,0,0,4,1,70,1,0,0,0,0,0
1190000.0,12267,2,2,1,1,0,97.01,0,0,0,1,50,1,1,1,0,0,0
600000.0,7831,2,1,1,1,0,76.62,0,0,0,2,70,1,0,1,0,0,0
370000.0,7086,1,1,1,1,1,52.22,0,2,4,0,50,1,0,0,0,0,0
740000.0,9025,2,1,1,1,1,82,0,0,4,1,70,0,0,1,0,0,0
470000.0,9198,1,1,1,1,2,51.1,0,0,0,0,70,1,0,1,0,0,0
950000.0,12020,2,1,1,1,0,79.04,0,0,0,0,70,1,1,0,0,0,0
680000.0,8718,2,2,1,1,1,78,0,0,0,1,50,0,0,1,0,0,0
650000.0,7432,2,1,1,1,1,87.47,0,0,0,1,70,1,0,1,0,0,0
860000.0,9405,2,2,1,1,1,91.45,0,0,0,1,50,0,1,1,0,0,0
1340000.0,11965,2,1,1,1,1,112,0,0,0,1,70,0,0,1,0,0,0
1060000.0,11837,2,2,1,1,2,89.55,0,0,0,1,70,1,0,1,0,0,0
950000.0,12821,2,2,1,1,0,74.1,0,2,1,0,70,1,0,1,0,0,0
910000.0,10297,2,2,1,1,1,88.38,0,2,0,1,70,0,1,1,0,0,0
500000.0,7003,2,1,1,1,1,71.4,0,0,0,0,70,0,0,1,0,0,0
995000.0,10572,2,2,1,1,0,94.12,0,0,0,1,70,1,0,1,0,0,0
1050000.0,11670,2,2,1,1,1,89.98,0,0,0,1,50,1,0,1,0,0,0
610000.0,8971,2,1,1,1,2,68,0,0,0,1,70,0,1,1,0,0,0
1550000.0,15042,3,2,1,1,2,103.05,0,0,0,0,70,0,1,1,0,0,0
1490000.0,9934,3,2,1,1,2,150,0,0,4,0,70,1,0,1,0,0,0
580000.0,7318,2,2,1,1,2,79.26,0,2,0,2,70,1,0,1,0,0,0
550000.0,12223,2,1,1,1,0,45,0,0,0,0,70,1,0,1,0,0,0
810000.0,10008,2,1,1,1,1,80.94,0,0,0,2,70,0,1,1,0,0,0
490000.0,8504,1,1,1,1,2,57.62,0,2,0,0,70,0,1,1,0,0,0
1030000.0,10661,2,1,1,1,1,96.62,0,0,0,1,70,1,0,1,0,0,0
598000.0,8795,2,1,1,1,0,68,0,0,4,1,70,1,0,1,0,0,0
550000.0,8590,1,1,1,1,1,64.03,0,0,0,0,70,1,0,1,0,0,0
490000.0,7878,2,2,1,1,2,62.2,0,2,0,2,70,1,1,1,0,0,0
698000.0,9135,2,1,1,1,0,76.41,0,0,1,1,70,1,0,1,0,0,0
605000.0,9680,2,1,1,1,2,62.5,0,0,1,1,70,1,0,1,0,0,0
1120000.0,12568,2,2,1,1,1,89.12,0,0,0,1,70,1,0,1,0,0,0
795000.0,12548,2,1,1,1,0,63.36,0,0,0,1,50,1,0,1,0,0,0
560000.0,6326,2,2,1,1,2,88.53,0,0,0,2,50,1,0,1,0,0,0
295000.0,6021,2,1,1,1,2,49,0,2,2,1,70,1,0,1,0,0,0
1570000.0,15318,2,1,1,1,0,102.5,0,0,0,1,70,0,1,1,0,0,0
1150000.0,12235,3,2,1,1,0,94,0,0,0,1,70,0,0,1,0,0,0
1350000.0,15120,3,1,1,1,1,89.29,0,0,0,1,70,1,0,1,0,0,0
1270000.0,13821,2,2,1,1,0,91.89,0,0,4,0,50,0,0,1,0,0,0
1300000.0,16050,2,2,1,1,1,81,0,0,4,1,70,1,0,1,0,0,0
685000.0,11494,1,1,1,1,2,59.6,0,0,0,1,70,0,1,1,0,0,0
650000.0,8929,2,2,1,1,1,72.8,0,0,4,0,50,1,0,1,0,0,0
750000.0,11719,1,1,1,1,1,64,0,1,0,1,70,1,0,1,0,0,0
860000.0,9728,2,1,1,1,0,88.41,0,0,4,0,70,1,0,1,0,0,0
1130000.0,12444,2,2,1,1,2,90.81,0,0,0,1,70,0,1,1,0,0,0
980000.0,12328,2,2,1,1,0,79.5,0,0,0,1,50,0,0,1,0,0,0
578000.0,9032,2,1,1,1,0,64,0,0,0,1,70,0,1,1,0,0,0
760000.0,9670,2,1,1,1,2,78.6,0,0,0,1,50,0,1,1,0,0,0
990000.0,11679,2,1,1,1,1,84.77,0,0,0,1,70,1,0,1,0,0,0
460000.0,8215,1,2,1,1,1,56,0,0,4,0,70,1,0,1,0,0,0
930000.0,13479,2,1,1,1,0,69,0,0,4,1,70,1,0,1,0,0,0
1300000.0,13721,2,1,1,1,0,94.75,0,0,0,1,50,0,1,1,0,0,0
1100000.0,10836,2,2,1,1,2,101.52,0,0,0,1,50,1,0,1,0,0,0
1740000.0,30000,1,1,1,1,2,58,0,1,0,1,50,1,1,1,0,0,0
520000.0,12699,1,0,1,1,1,40.95,0,0,0,1,70,1,0,1,0,0,0
470000.0,7231,2,1,1,1,2,65,0,0,0,2,70,1,1,1,0,0,0
1550000.0,13840,3,2,1,1,0,112,0,0,0,1,50,0,0,1,0,0,0
2050000.0,18839,2,1,1,1,1,108.82,0,0,0,1,70,0,0,1,0,0,0
680000.0,12257,2,1,1,1,1,55.48,0,0,0,1,50,0,0,1,0,0,0
480000.0,8276,2,1,1,1,1,58,0,0,0,2,70,0,0,1,0,0,0
960000.0,10920,2,1,1,1,0,87.92,0,0,0,2,70,1,1,0,0,0,0
650000.0,12746,1,1,1,1,1,51,0,0,0,0,70,1,0,1,0,0,0
520000.0,7978,2,1,1,1,2,65.18,0,0,0,0,70,0,0,1,0,0,0
1280000.0,11820,3,2,1,1,1,108.3,0,0,4,1,50,1,0,1,0,0,0
580000.0,16184,1,1,1,1,1,35.84,0,0,4,0,70,0,0,1,0,0,0
1630000.0,17718,2,1,1,1,0,92,0,0,0,1,50,1,0,1,0,0,0
430000.0,13219,1,1,1,1,1,32.53,0,0,4,0,70,1,0,1,0,0,0
950000.0,12370,2,2,1,1,2,76.8,0,2,0,1,50,1,0,1,0,0,0
1570000.0,20350,1,1,1,1,1,77.15,0,2,0,1,50,1,0,1,0,0,0
510000.0,6224,2,1,1,1,1,81.95,0,0,0,0,70,0,0,1,0,0,0
350000.0,4667,2,1,1,1,1,75,0,0,0,0,70,0,0,1,0,0,0
700000.0,8516,2,2,1,1,0,82.2,0,0,0,0,70,0,0,1,0,0,0
930000.0,10000,2,2,1,1,2,93,0,0,4,1,70,1,0,1,0,0,0
690000.0,11695,2,2,1,1,0,59,0,0,0,1,50,0,0,1,0,0,0
740000.0,14800,2,1,1,1,2,50,0,0,4,1,70,1,0,1,0,0,0
1520000.0,10563,3,2,1,2,2,143.9,0,0,0,1,50,1,1,1,0,0,0
400000.0,8668,1,1,1,1,1,46.15,0,0,0,2,50,1,0,1,0,0,0
1170000.0,11250,2,2,1,1,2,104,1,0,4,1,70,0,0,1,0,0,0
620000.0,7561,2,2,1,1,1,82,0,1,0,1,70,0,1,1,0,0,0
4000000.0,21991,3,2,1,2,2,181.9,0,0,0,1,70,1,0,0,0,0,0
3250000.0,23050,3,2,1,2,0,141,0,0,0,2,70,0,0,1,0,0,0
3700000.0,27666,3,2,1,2,1,133.74,0,0,2,1,70,1,1,0,0,0,0
1160000.0,10944,3,2,1,1,0,106,0,0,0,1,70,0,1,1,0,0,0
750000.0,11069,2,1,1,1,0,67.76,0,0,0,0,70,1,0,0,0,0,0
700000.0,9590,2,1,1,1,2,73,0,0,0,1,70,1,1,1,0,0,0
2200000.0,13861,3,2,1,2,2,158.73,0,0,0,1,70,1,1,1,0,0,0
880000.0,9447,2,2,1,1,1,93.16,0,2,0,0,70,1,0,0,0,0,0
750000.0,7985,3,1,1,1,2,93.93,0,0,0,0,50,0,1,0,0,0,0
600000.0,10208,2,1,1,1,0,58.78,0,0,0,1,50,1,1,1,0,0,0
610000.0,7350,2,1,1,1,1,83,0,0,0,1,70,1,0,1,0,0,0
505000.0,11223,1,0,1,1,1,45,0,2,0,0,50,1,0,1,0,0,0
850000.0,14742,2,1,1,1,2,57.66,0,0,4,0,70,1,0,1,0,0,0
880000.0,9613,3,2,1,1,2,91.55,0,0,4,1,70,1,0,1,0,0,0
1320000.0,15349,2,1,1,1,1,86,0,0,0,1,70,1,1,1,0,0,0
310000.0,6340,1,0,1,1,2,48.9,0,0,0,0,70,0,1,1,0,0,0
730000.0,7951,2,2,1,1,0,91.82,0,0,4,1,70,0,0,1,0,0,0
650000.0,8542,2,2,1,1,0,76.1,0,0,0,2,50,0,1,1,0,0,0
1690000.0,16157,2,2,1,1,1,104.6,0,0,0,1,70,1,0,1,0,0,0
480000.0,10363,1,1,1,1,0,46.32,0,0,0,0,70,0,0,1,0,0,0
1400000.0,16667,2,1,1,1,1,84,0,0,0,0,70,1,0,1,0,0,0
870000.0,17414,1,1,1,1,2,49.96,0,1,0,1,50,0,0,1,0,0,0
1270000.0,15975,2,2,1,1,0,79.5,0,0,0,2,70,0,0,1,0,0,0
610000.0,7729,2,2,1,1,2,78.93,0,0,0,2,70,1,1,1,0,0,0
920000.0,10082,2,2,1,1,0,91.26,0,0,4,1,70,0,0,1,0,0,0
760000.0,10407,2,1,1,1,1,73.03,0,0,0,1,50,1,1,0,0,0,0
700000.0,8046,3,2,1,1,2,87,0,0,4,1,70,0,0,1,0,0,0
1020000.0,10205,2,1,1,1,2,99.96,0,0,1,1,70,1,1,0,0,0,0
1480000.0,13063,3,2,1,1,1,113.3,0,2,0,1,50,0,1,1,0,0,0
1250000.0,8200,3,2,1,1,1,152.45,0,0,4,0,70,0,0,1,0,0,0
473000.0,9005,2,1,1,1,2,52.53,0,0,0,1,50,1,1,0,0,0,0
600000.0,7143,2,2,1,1,1,84,0,0,0,1,70,1,0,1,0,0,0
1130000.0,11030,3,2,1,2,2,102.45,0,0,2,2,70,1,1,1,0,0,0
770000.0,8652,2,2,1,1,2,89,0,0,0,1,70,1,1,1,0,0,0
3100000.0,22143,3,2,1,2,1,140,0,0,0,1,70,1,0,1,0,0,0
450000.0,6924,2,1,1,1,0,65,0,0,0,0,70,0,0,1,0,0,0
1120000.0,11090,2,2,1,1,2,101,0,0,0,1,50,1,0,1,0,0,0
1100000.0,11225,2,2,1,1,2,98,0,0,0,1,50,0,1,1,0,0,0
660000.0,9026,2,1,1,1,0,73.13,0,0,0,1,50,0,0,1,0,0,0
750000.0,8721,2,2,1,1,1,86,0,0,0,1,50,0,0,0,0,0,0
710000.0,7660,2,1,1,1,2,92.69,0,0,4,0,70,1,0,0,0,0,0
760000.0,9744,2,1,1,1,1,78,0,0,0,1,50,1,1,0,0,0,0
1250000.0,12419,2,2,1,1,0,100.66,0,0,4,1,50,1,1,1,0,0,0
1080000.0,10838,3,2,1,1,0,99.65,0,0,0,2,70,0,1,1,0,0,0
1350000.0,16984,2,2,1,1,2,79.49,0,0,0,1,50,1,0,1,0,0,0
900000.0,9375,3,2,1,1,2,96,0,2,0,1,50,0,0,1,0,0,0
1030000.0,12659,3,2,1,1,1,81.37,0,0,0,1,70,0,0,1,0,0,0
1500000.0,15561,3,2,1,1,2,96.4,0,0,4,1,50,1,0,1,0,0,0
1770000.0,15133,3,2,1,2,1,116.97,0,0,0,1,70,0,0,0,0,0,0
480000.0,7212,2,1,1,1,1,66.56,0,0,4,1,70,0,0,1,0,0,0
435000.0,9392,1,1,1,1,2,46.32,0,0,0,0,70,1,0,1,0,0,0
1300000.0,13304,2,2,1,1,2,97.72,0,0,0,1,50,1,1,0,0,0,0
680000.0,8886,2,1,1,1,0,76.53,0,1,0,0,70,1,0,1,0,0,0
1220000.0,18483,1,1,1,1,0,66.01,0,0,4,0,50,0,0,1,0,0,0
920000.0,11267,2,1,1,1,1,81.66,0,2,0,1,50,0,1,0,0,0,0
1150000.0,12995,1,0,1,1,1,88.5,0,0,2,1,70,1,0,1,0,0,0
560000.0,16623,1,0,1,1,0,33.69,0,0,4,0,50,0,0,1,0,0,0
1310000.0,15131,2,2,1,1,0,86.58,0,0,0,1,50,0,1,0,0,0,0
540000.0,8132,2,1,1,1,0,66.41,0,0,0,1,70,0,1,0,0,0,0
480000.0,8936,1,1,1,1,2,53.72,0,0,0,1,70,1,0,1,0,0,0
750000.0,7685,2,2,1,1,2,97.6,0,0,4,1,70,1,0,1,0,0,0
820000.0,17447,2,1,1,1,1,47,0,0,4,0,70,1,0,1,0,0,0
980000.0,16566,2,1,1,1,1,59.16,0,0,4,1,70,1,0,0,0,0,0
930000.0,9394,2,1,1,1,1,99,0,0,0,1,70,1,0,1,0,0,0
685000.0,9134,3,1,1,1,0,75,0,0,1,1,70,1,0,1,0,0,0
520000.0,9812,1,1,1,1,2,53,0,0,0,0,70,0,1,1,0,0,1
960000.0,11624,2,2,1,1,2,82.59,0,0,0,0,70,0,0,1,0,0,0
780000.0,18379,1,1,1,1,1,42.44,0,0,4,0,70,1,0,1,0,0,0
960000.0,13618,2,1,1,1,1,70.5,0,0,4,0,70,0,0,1,0,0,0
675000.0,9927,2,1,1,1,1,68,0,0,0,1,70,1,0,1,0,0,0
680000.0,10396,2,1,1,1,0,65.41,0,0,0,0,70,0,0,1,0,0,0
620000.0,9688,2,1,1,1,2,64,0,0,0,1,70,1,0,1,0,0,0
595000.0,7934,2,2,1,1,1,75,0,0,0,1,70,1,0,1,0,0,0
1350000.0,15238,2,1,1,1,2,88.6,0,0,0,2,50,1,1,1,0,0,0
1030000.0,13269,2,2,1,1,1,77.63,0,0,0,0,70,0,1,1,0,0,0
1380000.0,15541,2,1,1,1,2,88.8,0,0,0,1,50,0,1,0,0,0,0
3300000.0,25218,3,2,1,2,2,130.86,0,2,0,1,70,1,0,0,0,0,0
770000.0,10336,2,2,1,1,2,74.5,0,0,0,1,70,1,0,0,0,0,0
1035000.0,11417,2,1,1,1,2,90.66,0,1,0,1,50,0,1,0,0,0,0
550000.0,8463,2,1,1,1,1,64.99,0,0,0,1,70,0,0,1,0,0,0
470000.0,8704,1,1,1,1,0,54,0,0,1,1,70,1,0,1,0,0,0
1100000.0,10936,2,1,1,1,2,100.59,0,0,0,0,50,0,0,1,0,0,0
760000.0,10463,2,2,1,1,2,72.64,0,0,0,1,70,1,1,0,0,0,0
1380000.0,12603,3,2,1,2,0,109.5,0,0,4,1,50,1,0,1,0,0,0
570000.0,7375,2,1,1,1,1,77.29,0,0,0,1,70,0,1,1,0,0,0
870000.0,12609,2,1,1,1,0,69,0,0,0,1,50,1,1,1,0,0,0
1250000.0,8050,3,2,1,2,2,155.28,1,0,4,1,70,1,0,1,0,0,0
1850000.0,13910,3,2,1,2,2,133,0,0,0,1,70,1,0,1,0,0,0
1100000.0,12684,2,2,1,1,0,86.73,0,0,0,1,70,1,0,0,0,0,0
1500000.0,14205,3,1,1,1,2,105.6,3,0,4,1,50,0,1,1,0,0,0
1700000.0,20732,2,2,1,1,2,82,0,0,2,1,70,0,1,1,0,0,0
770000.0,8400,2,2,1,1,1,91.67,0,0,0,0,70,1,0,1,0,0,0
1050000.0,11531,2,2,1,1,1,91.06,0,0,0,0,50,1,0,1,0,0,0
1400000.0,14636,2,1,1,1,2,95.66,0,0,0,1,70,0,0,1,0,0,0
735000.0,10143,2,1,1,1,1,72.47,0,0,0,1,50,1,1,0,0,0,0
540000.0,6844,2,1,1,1,1,78.91,0,0,0,2,70,1,0,1,0,0,0
850000.0,9985,2,2,1,1,2,85.13,0,2,0,1,50,1,0,1,0,0,0
910000.0,12940,2,1,1,1,1,70.33,0,0,0,1,70,0,0,1,0,0,0
780000.0,7117,2,2,1,1,1,109.6,1,0,4,0,70,0,0,1,0,0,0
415000.0,7411,2,1,1,1,2,56,0,0,1,0,70,1,0,1,0,0,0
1600000.0,15168,2,1,1,1,2,105.49,0,0,0,0,70,0,0,1,0,0,0
1230000.0,14138,2,2,1,1,0,87,0,0,0,1,70,1,1,1,0,0,0
950000.0,11493,2,2,1,1,1,82.66,0,0,0,1,70,0,1,1,0,0,0
1230000.0,10126,3,2,1,2,2,121.48,0,2,0,1,70,1,1,1,0,0,0
1050000.0,7609,3,2,1,2,2,138,3,0,0,2,70,1,0,1,0,0,0
1050000.0,9252,3,2,1,2,1,113.49,0,0,0,1,70,1,0,1,0,0,0
1950000.0,16595,3,2,1,2,2,117.51,0,0,0,1,70,1,0,0,0,0,0
645000.0,7011,3,2,1,1,1,92,0,2,0,1,70,0,1,1,0,0,0
1610000.0,13417,2,2,1,1,0,120,0,0,4,1,70,1,0,1,0,0,0
750000.0,12751,2,1,1,1,1,58.82,0,0,0,1,70,0,1,1,0,0,0
2140000.0,18653,3,2,1,1,2,114.73,0,0,0,1,70,0,0,0,0,0,0
2080000.0,14506,3,2,1,2,0,143.39,0,2,0,1,50,1,0,1,0,0,0
1050000.0,13547,2,1,1,1,1,77.51,0,0,4,1,70,1,0,1,0,0,0
1200000.0,16461,2,1,1,1,0,72.9,0,0,0,0,70,1,0,1,0,0,0
615000.0,16134,1,1,1,1,2,38.12,0,0,4,0,70,0,0,1,0,0,0
670000.0,9512,2,2,1,1,2,70.44,3,0,4,0,50,0,0,1,0,0,0
4000000.0,27587,3,2,1,2,0,145,0,0,0,1,70,1,1,1,0,0,0
580000.0,7981,2,1,1,1,1,72.68,0,0,0,0,70,1,0,1,0,0,0
1100000.0,13331,2,2,1,1,1,82.52,0,0,0,1,50,0,1,1,0,0,0
1480000.0,10181,3,2,1,2,0,145.38,0,2,0,1,50,0,1,1,0,0,0
1500000.0,14544,2,1,1,1,0,103.14,0,0,4,1,70,1,1,1,0,0,0
980000.0,10316,3,2,1,1,1,95,0,0,0,2,70,1,1,1,0,0,0
590000.0,6753,2,1,1,1,1,87.37,0,0,1,2,50,1,0,0,0,0,0
470000.0,10586,1,0,1,1,1,44.4,0,0,4,0,50,1,0,1,0,0,0
550000.0,8758,1,1,1,1,0,62.8,0,1,0,0,70,0,0,1,0,0,0
855000.0,9970,2,1,1,1,2,85.76,0,0,0,0,70,1,1,1,0,0,0
560000.0,9868,2,1,1,1,1,56.75,0,0,0,1,50,1,1,1,0,0,0
800000.0,8112,2,2,1,1,2,98.63,0,1,0,1,70,1,1,0,0,0,0
500000.0,7473,2,2,1,1,2,66.91,0,0,0,1,70,1,1,0,0,0,0
880000.0,11196,2,2,1,1,2,78.6,0,0,0,1,70,0,0,1,0,0,0
1380000.0,15252,2,2,1,1,0,90.48,0,0,0,1,70,0,0,1,0,0,0
520000.0,8696,3,1,1,1,0,59.8,0,0,0,0,50,0,0,1,0,0,0
1850000.0,14016,3,2,1,2,0,132,0,0,0,1,50,1,1,1,0,0,0
810000.0,8904,3,1,1,1,2,90.98,0,0,0,0,70,0,1,1,0,0,0
1850000.0,13156,3,2,1,2,1,140.63,0,0,0,1,50,1,0,1,0,0,0
960000.0,8471,3,2,1,1,0,113.34,0,0,4,1,70,0,0,1,0,0,0
1950000.0,16526,3,1,1,1,1,118,0,0,0,1,50,1,0,1,0,0,0
1820000.0,15167,3,2,1,1,1,120,0,0,3,1,70,0,0,1,0,0,0
3300000.0,18206,4,2,1,2,2,181.26,0,2,0,1,50,0,0,1,0,0,0
1280000.0,10941,3,1,1,1,1,117,0,2,0,1,50,1,0,1,0,0,0
